PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,Title,class_ticket,num_ticket
400,1,2,female,28.0,0,0,12.65,U,S,Mrs,U,240929
401,1,3,male,39.0,0,0,7.925,U,S,Mr,STONO,23101289
402,0,3,male,26.0,0,0,8.05,U,S,Mr,U,341826
403,0,3,female,21.0,1,0,9.825,U,S,Miss,U,4137
404,0,3,male,28.0,1,0,15.85,U,S,Mr,STONO,3101279
405,0,3,female,20.0,0,0,8.6625,U,S,Miss,U,315096
406,0,2,male,34.0,1,0,21.0,U,S,Mr,U,28664
407,0,3,male,51.0,0,0,7.75,U,S,Mr,U,347064
408,1,2,male,3.0,1,1,18.75,U,S,Master,U,29106
409,0,3,male,21.0,0,0,7.775,U,S,Mr,U,312992
410,0,3,female,29.69911764705882,3,1,25.4667,U,S,Miss,U,4133
411,0,3,male,29.69911764705882,0,0,7.8958,U,S,Mr,U,349222
412,0,3,male,29.69911764705882,0,0,6.8583,U,Q,Mr,U,394140
413,1,1,female,33.0,1,0,90.0,C,Q,Miss,U,19928
414,0,2,male,29.69911764705882,0,0,0.0,U,S,Mr,U,239853
415,1,3,male,44.0,0,0,7.925,U,S,Mr,STONO,23101269
416,0,3,female,29.69911764705882,0,0,8.05,U,S,Mrs,U,343095
417,1,2,female,34.0,1,1,32.5,U,S,Mrs,U,28220
418,1,2,female,18.0,0,2,13.0,U,S,Miss,U,250652
419,0,2,male,30.0,0,0,13.0,U,S,Mr,U,28228
420,0,3,female,10.0,0,2,24.15,U,S,Miss,U,345773
421,0,3,male,29.69911764705882,0,0,7.8958,U,C,Mr,U,349254
422,0,3,male,21.0,0,0,7.7333,U,Q,Mr,A,13032
423,0,3,male,29.0,0,0,7.875,U,S,Mr,U,315082
424,0,3,female,28.0,1,1,14.4,U,S,Mrs,U,347080
425,0,3,male,18.0,1,1,20.2125,U,S,Mr,U,370129
426,0,3,male,29.69911764705882,0,0,7.25,U,S,Mr,A,34244
427,1,2,female,28.0,1,0,26.0,U,S,Mrs,U,2003
428,1,2,female,19.0,0,0,26.0,U,S,Miss,U,250655
429,0,3,male,29.69911764705882,0,0,7.75,U,Q,Mr,U,364851
430,1,3,male,32.0,0,0,8.05,E,S,Mr,SOTONOQ,392078
431,1,1,male,28.0,0,0,26.55,C,S,Mr,U,110564
432,1,3,female,29.69911764705882,1,0,16.1,U,S,Mrs,U,376564
433,1,2,female,42.0,1,0,26.0,U,S,Mrs,SCAH,3085
434,0,3,male,17.0,0,0,7.125,U,S,Mr,STONO,23101274
435,0,1,male,50.0,1,0,55.9,E,S,Mr,U,13507
436,1,1,female,14.0,1,2,120.0,B,S,Miss,U,113760
437,0,3,female,21.0,2,2,34.375,U,S,Miss,WC,6608
438,1,2,female,24.0,2,3,18.75,U,S,Mrs,U,29106
439,0,1,male,64.0,1,4,263.0,C,S,Mr,U,19950
440,0,2,male,31.0,0,0,10.5,U,S,Mr,CA,18723
441,1,2,female,45.0,1,1,26.25,U,S,Mrs,FCC,13529
442,0,3,male,20.0,0,0,9.5,U,S,Mr,U,345769
443,0,3,male,25.0,1,0,7.775,U,S,Mr,U,347076
444,1,2,female,28.0,0,0,13.0,U,S,Ms,U,230434
445,1,3,male,29.69911764705882,0,0,8.1125,U,S,Mr,U,65306
446,1,1,male,4.0,0,2,81.8583,A,S,Master,U,33638
447,1,2,female,13.0,0,1,19.5,U,S,Miss,U,250644
448,1,1,male,34.0,0,0,26.55,U,S,Mr,U,113794
449,1,3,female,5.0,2,1,19.2583,U,C,Miss,U,2666
450,1,1,male,52.0,0,0,30.5,C,S,Major,U,113786
451,0,2,male,36.0,1,2,27.75,U,S,Mr,CA,34651
452,0,3,male,29.69911764705882,1,0,19.9667,U,S,Mr,U,65303
453,0,1,male,30.0,0,0,27.75,C,C,Mr,U,113051
454,1,1,male,49.0,1,0,89.1042,C,C,Mr,U,17453
455,0,3,male,29.69911764705882,0,0,8.05,U,S,Mr,A,2817
456,1,3,male,29.0,0,0,7.8958,U,C,Mr,U,349240
457,0,1,male,65.0,0,0,26.55,E,S,Mr,U,13509
458,1,1,female,29.69911764705882,1,0,51.8625,D,S,Mrs,U,17464
459,1,2,female,50.0,0,0,10.5,U,S,Miss,FCC,13531
460,0,3,male,29.69911764705882,0,0,7.75,U,Q,Mr,U,371060
461,1,1,male,48.0,0,0,26.55,E,S,Mr,U,19952
462,0,3,male,34.0,0,0,8.05,U,S,Mr,U,364506
463,0,1,male,47.0,0,0,38.5,E,S,Mr,U,111320
464,0,2,male,48.0,0,0,13.0,U,S,Mr,U,234360
465,0,3,male,29.69911764705882,0,0,8.05,U,S,Mr,AS,2816
466,0,3,male,38.0,0,0,7.05,U,S,Mr,SOTONOQ,3101306
467,0,2,male,29.69911764705882,0,0,0.0,U,S,Mr,U,239853
468,0,1,male,56.0,0,0,26.55,U,S,Mr,U,113792
469,0,3,male,29.69911764705882,0,0,7.725,U,Q,Mr,U,36209
470,1,3,female,0.75,2,1,19.2583,U,C,Miss,U,2666
471,0,3,male,29.69911764705882,0,0,7.25,U,S,Mr,U,323592
472,0,3,male,38.0,0,0,8.6625,U,S,Mr,U,315089
473,1,2,female,33.0,1,2,27.75,U,S,Mrs,CA,34651
474,1,2,female,23.0,0,0,13.7917,D,C,Mrs,SCAH,541
475,0,3,female,22.0,0,0,9.8375,U,S,Miss,U,7553
476,0,1,male,29.69911764705882,0,0,52.0,A,S,Mr,U,110465
477,0,2,male,34.0,1,0,21.0,U,S,Mr,U,31027
478,0,3,male,29.0,1,0,7.0458,U,S,Mr,U,3460
479,0,3,male,22.0,0,0,7.5208,U,S,Mr,U,350060
480,1,3,female,2.0,0,1,12.2875,U,S,Miss,U,3101298
481,0,3,male,9.0,5,2,46.9,U,S,Master,CA,2144
482,0,2,male,29.69911764705882,0,0,0.0,U,S,Mr,U,239854
483,0,3,male,50.0,0,0,8.05,U,S,Mr,A,3594
484,1,3,female,63.0,0,0,9.5875,U,S,Mrs,U,4134
485,1,1,male,25.0,1,0,91.0792,B,C,Mr,U,11967
486,0,3,female,29.69911764705882,3,1,25.4667,U,S,Miss,U,4133
487,1,1,female,35.0,1,0,90.0,C,S,Mrs,U,19943
488,0,1,male,58.0,0,0,29.7,B,C,Mr,U,11771
489,0,3,male,30.0,0,0,8.05,U,S,Mr,A,18509
490,1,3,male,9.0,1,1,15.9,U,S,Master,CA,37671
491,0,3,male,29.69911764705882,1,0,19.9667,U,S,Mr,U,65304
492,0,3,male,21.0,0,0,7.25,U,S,Mr,SOTONOQ,3101317
493,0,1,male,55.0,0,0,30.5,C,S,Mr,U,113787
494,0,1,male,71.0,0,0,49.5042,U,C,Mr,PC,17609
495,0,3,male,21.0,0,0,8.05,U,S,Mr,A,45380
496,0,3,male,29.69911764705882,0,0,14.4583,U,C,Mr,U,2627
497,1,1,female,54.0,1,0,78.2667,D,C,Miss,U,36947
498,0,3,male,29.69911764705882,0,0,15.1,U,S,Mr,CA,6212
499,0,1,female,25.0,1,2,151.55,C,S,Mrs,U,113781
500,0,3,male,24.0,0,0,7.7958,U,S,Mr,U,350035
501,0,3,male,17.0,0,0,8.6625,U,S,Mr,U,315086
502,0,3,female,21.0,0,0,7.75,U,Q,Miss,U,364846
503,0,3,female,29.69911764705882,0,0,7.6292,U,Q,Miss,U,330909
504,0,3,female,37.0,0,0,9.5875,U,S,Miss,U,4135
505,1,1,female,16.0,0,0,86.5,B,S,Miss,U,110152
506,0,1,male,18.0,1,0,108.9,C,C,Mr,PC,17758
507,1,2,female,33.0,0,2,26.0,U,S,Mrs,U,26360
508,1,1,male,29.69911764705882,0,0,26.55,U,S,Mr,U,111427
509,0,3,male,28.0,0,0,22.525,U,S,Mr,C,4001
510,1,3,male,26.0,0,0,56.4958,U,S,Mr,U,1601
511,1,3,male,29.0,0,0,7.75,U,Q,Mr,U,382651
512,0,3,male,29.69911764705882,0,0,8.05,U,S,Mr,SOTONOQ,3101316
513,1,1,male,36.0,0,0,26.2875,E,S,Mr,PC,17473
514,1,1,female,54.0,1,0,59.4,U,C,Mrs,PC,17603
515,0,3,male,24.0,0,0,7.4958,U,S,Mr,U,349209
516,0,1,male,47.0,0,0,34.0208,D,S,Mr,U,36967
517,1,2,female,34.0,0,0,10.5,F,S,Mrs,CA,34260
518,0,3,male,29.69911764705882,0,0,24.15,U,Q,Mr,U,371110
519,1,2,female,36.0,1,0,26.0,U,S,Mrs,U,226875
520,0,3,male,32.0,0,0,7.8958,U,S,Mr,U,349242
521,1,1,female,30.0,0,0,93.5,B,S,Miss,U,12749
522,0,3,male,22.0,0,0,7.8958,U,S,Mr,U,349252
523,0,3,male,29.69911764705882,0,0,7.225,U,C,Mr,U,2624
524,1,1,female,44.0,0,1,57.9792,B,C,Mrs,U,111361
525,0,3,male,29.69911764705882,0,0,7.2292,U,C,Mr,U,2700
526,0,3,male,40.5,0,0,7.75,U,Q,Mr,U,367232
527,1,2,female,50.0,0,0,10.5,U,S,Miss,WC,14258
528,0,1,male,29.69911764705882,0,0,221.7792,C,S,Mr,PC,17483
529,0,3,male,39.0,0,0,7.925,U,S,Mr,U,3101296
530,0,2,male,23.0,2,1,11.5,U,S,Mr,U,29104
531,1,2,female,2.0,1,1,26.0,U,S,Miss,U,26360
532,0,3,male,29.69911764705882,0,0,7.2292,U,C,Mr,U,2641
533,0,3,male,17.0,1,1,7.2292,U,C,Mr,U,2690
534,1,3,female,29.69911764705882,0,2,22.3583,U,C,Mrs,U,2668
535,0,3,female,30.0,0,0,8.6625,U,S,Miss,U,315084
536,1,2,female,7.0,0,2,26.25,U,S,Miss,FCC,13529
537,0,1,male,45.0,0,0,26.55,B,S,Major,U,113050
538,1,1,female,30.0,0,0,106.425,U,C,Miss,PC,17761
539,0,3,male,29.69911764705882,0,0,14.5,U,S,Mr,U,364498
540,1,1,female,22.0,0,2,49.5,B,C,Miss,U,13568
541,1,1,female,36.0,0,2,71.0,B,S,Miss,WEP,5735
542,0,3,female,9.0,4,2,31.275,U,S,Miss,U,347082
543,0,3,female,11.0,4,2,31.275,U,S,Miss,U,347082
544,1,2,male,32.0,1,0,26.0,U,S,Mr,U,2908
545,0,1,male,50.0,1,0,106.425,C,C,Mr,PC,17761
546,0,1,male,64.0,0,0,26.0,U,S,Mr,U,693
547,1,2,female,19.0,1,0,26.0,U,S,Mrs,U,2908
548,1,2,male,29.69911764705882,0,0,13.8625,U,C,Mr,SCPARIS,2146
549,0,3,male,33.0,1,1,20.525,U,S,Mr,U,363291
550,1,2,male,8.0,1,1,36.75,U,S,Master,CA,33112
551,1,1,male,17.0,0,2,110.8833,C,C,Mr,U,17421
552,0,2,male,27.0,0,0,26.0,U,S,Mr,U,244358
553,0,3,male,29.69911764705882,0,0,7.8292,U,Q,Mr,U,330979
554,1,3,male,22.0,0,0,7.225,U,C,Mr,U,2620
555,1,3,female,22.0,0,0,7.775,U,S,Miss,U,347085
556,0,1,male,62.0,0,0,26.55,U,S,Mr,U,113807
557,1,1,female,48.0,1,0,39.6,A,C,Lady,U,11755
558,0,1,male,29.69911764705882,0,0,227.525,U,C,Mr,PC,17757
559,1,1,female,39.0,1,1,79.65,E,S,Mrs,U,110413
560,1,3,female,36.0,1,0,17.4,U,S,Mrs,U,345572
561,0,3,male,29.69911764705882,0,0,7.75,U,Q,Mr,U,372622
562,0,3,male,40.0,0,0,7.8958,U,S,Mr,U,349251
563,0,2,male,28.0,0,0,13.5,U,S,Mr,U,218629
564,0,3,male,29.69911764705882,0,0,8.05,U,S,Mr,SOTONOQ,392082
565,0,3,female,29.69911764705882,0,0,8.05,U,S,Miss,SOTONOQ,392087
566,0,3,male,24.0,2,0,24.15,U,S,Mr,A,48871
567,0,3,male,19.0,0,0,7.8958,U,S,Mr,U,349205
568,0,3,female,29.0,0,4,21.075,U,S,Mrs,U,349909
569,0,3,male,29.69911764705882,0,0,7.2292,U,C,Mr,U,2686
570,1,3,male,32.0,0,0,7.8542,U,S,Mr,U,350417
571,1,2,male,62.0,0,0,10.5,U,S,Mr,SWPP,752
572,1,1,female,53.0,2,0,51.4792,C,S,Mrs,U,11769
573,1,1,male,36.0,0,0,26.3875,E,S,Mr,PC,17474
574,1,3,female,29.69911764705882,0,0,7.75,U,Q,Miss,U,14312
575,0,3,male,16.0,0,0,8.05,U,S,Mr,A,20589
576,0,3,male,19.0,0,0,14.5,U,S,Mr,U,358585
577,1,2,female,34.0,0,0,13.0,U,S,Miss,U,243880
578,1,1,female,39.0,1,0,55.9,E,S,Mrs,U,13507
579,0,3,female,29.69911764705882,1,0,14.4583,U,C,Mrs,U,2689
580,1,3,male,32.0,0,0,7.925,U,S,Mr,STONO,23101286
581,1,2,female,25.0,1,1,30.0,U,S,Miss,U,237789
582,1,1,female,39.0,1,1,110.8833,C,C,Mrs,U,17421
583,0,2,male,54.0,0,0,26.0,U,S,Mr,U,28403
584,0,1,male,36.0,0,0,40.125,A,C,Mr,U,13049
585,0,3,male,29.69911764705882,0,0,8.7125,U,C,Mr,U,3411
586,1,1,female,18.0,0,2,79.65,E,S,Miss,U,110413
587,0,2,male,47.0,0,0,15.0,U,S,Mr,U,237565
588,1,1,male,60.0,1,1,79.2,B,C,Mr,U,13567
589,0,3,male,22.0,0,0,8.05,U,S,Mr,U,14973
590,0,3,male,29.69911764705882,0,0,8.05,U,S,Mr,A,3235
591,0,3,male,35.0,0,0,7.125,U,S,Mr,STONO,23101273
592,1,1,female,52.0,1,0,78.2667,D,C,Mrs,U,36947
593,0,3,male,47.0,0,0,7.25,U,S,Mr,A,3902
594,0,3,female,29.69911764705882,0,2,7.75,U,Q,Miss,U,364848
595,0,2,male,37.0,1,0,26.0,U,S,Mr,SCAH,29037
596,0,3,male,36.0,1,1,24.15,U,S,Mr,U,345773
597,1,2,female,29.69911764705882,0,0,33.0,U,S,Miss,U,248727
598,0,3,male,49.0,0,0,0.0,U,S,Mr,LINE,0
599,0,3,male,29.69911764705882,0,0,7.225,U,C,Mr,U,2664
600,1,1,male,49.0,1,0,56.9292,A,C,Sir,PC,17485
601,1,2,female,24.0,2,1,27.0,U,S,Mrs,U,243847
602,0,3,male,29.69911764705882,0,0,7.8958,U,S,Mr,U,349214
603,0,1,male,29.69911764705882,0,0,42.4,U,S,Mr,U,113796
604,0,3,male,44.0,0,0,8.05,U,S,Mr,U,364511
605,1,1,male,35.0,0,0,26.55,U,C,Mr,U,111426
606,0,3,male,36.0,1,0,15.55,U,S,Mr,U,349910
607,0,3,male,30.0,0,0,7.8958,U,S,Mr,U,349246
608,1,1,male,27.0,0,0,30.5,U,S,Mr,U,113804
609,1,2,female,22.0,1,2,41.5792,U,C,Mrs,SCParis,2123
610,1,1,female,40.0,0,0,153.4625,C,S,Miss,PC,17582
611,0,3,female,39.0,1,5,31.275,U,S,Mrs,U,347082
612,0,3,male,29.69911764705882,0,0,7.05,U,S,Mr,SOTONOQ,3101305
613,1,3,female,29.69911764705882,1,0,15.5,U,Q,Miss,U,367230
614,0,3,male,29.69911764705882,0,0,7.75,U,Q,Mr,U,370377
615,0,3,male,35.0,0,0,8.05,U,S,Mr,U,364512
616,1,2,female,24.0,1,2,65.0,U,S,Miss,U,220845
617,0,3,male,34.0,1,1,14.4,U,S,Mr,U,347080
618,0,3,female,26.0,1,0,16.1,U,S,Mrs,A,3336
619,1,2,female,4.0,2,1,39.0,F,S,Miss,U,230136
620,0,2,male,26.0,0,0,10.5,U,S,Mr,U,31028
621,0,3,male,27.0,1,0,14.4542,U,C,Mr,U,2659
622,1,1,male,42.0,1,0,52.5542,D,S,Mr,U,11753
623,1,3,male,20.0,1,1,15.7417,U,C,Mr,U,2653
624,0,3,male,21.0,0,0,7.8542,U,S,Mr,U,350029
625,0,3,male,21.0,0,0,16.1,U,S,Mr,U,54636
626,0,1,male,61.0,0,0,32.3208,D,S,Mr,U,36963
627,0,2,male,57.0,0,0,12.35,U,Q,Rev,U,219533
628,1,1,female,21.0,0,0,77.9583,D,S,Miss,U,13502
629,0,3,male,26.0,0,0,7.8958,U,S,Mr,U,349224
630,0,3,male,29.69911764705882,0,0,7.7333,U,Q,Mr,U,334912
631,1,1,male,80.0,0,0,30.0,A,S,Mr,U,27042
632,0,3,male,51.0,0,0,7.0542,U,S,Mr,U,347743
633,1,1,male,32.0,0,0,30.5,B,C,Dr,U,13214
634,0,1,male,29.69911764705882,0,0,0.0,U,S,Mr,U,112052
635,0,3,female,9.0,3,2,27.9,U,S,Miss,U,347088
636,1,2,female,28.0,0,0,13.0,U,S,Miss,U,237668
637,0,3,male,32.0,0,0,7.925,U,S,Mr,STONO,23101292
638,0,2,male,31.0,1,1,26.25,U,S,Mr,CA,31921
639,0,3,female,41.0,0,5,39.6875,U,S,Mrs,U,3101295
640,0,3,male,29.69911764705882,1,0,16.1,U,S,Mr,U,376564
641,0,3,male,20.0,0,0,7.8542,U,S,Mr,U,350050
642,1,1,female,24.0,0,0,69.3,B,C,Mlle,PC,17477
643,0,3,female,2.0,3,2,27.9,U,S,Miss,U,347088
644,1,3,male,29.69911764705882,0,0,56.4958,U,S,Mr,U,1601
645,1,3,female,0.75,2,1,19.2583,U,C,Miss,U,2666
646,1,1,male,48.0,1,0,76.7292,D,C,Mr,PC,17572
647,0,3,male,19.0,0,0,7.8958,U,S,Mr,U,349231
648,1,1,male,56.0,0,0,35.5,A,C,Col,U,13213
649,0,3,male,29.69911764705882,0,0,7.55,U,S,Mr,SOPP,751
650,1,3,female,23.0,0,0,7.55,U,S,Miss,CA,2314
651,0,3,male,29.69911764705882,0,0,7.8958,U,S,Mr,U,349221
652,1,2,female,18.0,0,1,23.0,U,S,Miss,U,231919
653,0,3,male,21.0,0,0,8.4333,U,S,Mr,U,8475
654,1,3,female,29.69911764705882,0,0,7.8292,U,Q,Miss,U,330919
655,0,3,female,18.0,0,0,6.75,U,Q,Miss,U,365226
656,0,2,male,24.0,2,0,73.5,U,S,Mr,SOC,14879
657,0,3,male,29.69911764705882,0,0,7.8958,U,S,Mr,U,349223
658,0,3,female,32.0,1,1,15.5,U,Q,Mrs,U,364849
659,0,2,male,23.0,0,0,13.0,U,S,Mr,U,29751
660,0,1,male,58.0,0,2,113.275,D,C,Mr,U,35273
661,1,1,male,50.0,2,0,133.65,U,S,Dr,PC,17611
662,0,3,male,40.0,0,0,7.225,U,C,Mr,U,2623
663,0,1,male,47.0,0,0,25.5875,E,S,Mr,U,5727
664,0,3,male,36.0,0,0,7.4958,U,S,Mr,U,349210
665,1,3,male,20.0,1,0,7.925,U,S,Mr,STONO,23101285
666,0,2,male,32.0,2,0,73.5,U,S,Mr,SOC,14879
667,0,2,male,25.0,0,0,13.0,U,S,Mr,U,234686
668,0,3,male,29.69911764705882,0,0,7.775,U,S,Mr,U,312993
669,0,3,male,43.0,0,0,8.05,U,S,Mr,A,3536
670,1,1,female,29.69911764705882,1,0,52.0,C,S,Mrs,U,19996
671,1,2,female,40.0,1,1,39.0,U,S,Mrs,U,29750
672,0,1,male,31.0,1,0,52.0,B,S,Mr,FC,12750
673,0,2,male,70.0,0,0,10.5,U,S,Mr,CA,24580
674,1,2,male,31.0,0,0,13.0,U,S,Mr,U,244270
675,0,2,male,29.69911764705882,0,0,0.0,U,S,Mr,U,239856
676,0,3,male,18.0,0,0,7.775,U,S,Mr,U,349912
677,0,3,male,24.5,0,0,8.05,U,S,Mr,U,342826
678,1,3,female,18.0,0,0,9.8417,U,S,Miss,U,4138
679,0,3,female,43.0,1,6,46.9,U,S,Mrs,CA,2144
680,1,1,male,36.0,0,1,512.3292,B,C,Mr,PC,17755
681,0,3,female,29.69911764705882,0,0,8.1375,U,Q,Miss,U,330935
682,1,1,male,27.0,0,0,76.7292,D,C,Mr,PC,17572
683,0,3,male,20.0,0,0,9.225,U,S,Mr,U,6563
684,0,3,male,14.0,5,2,46.9,U,S,Mr,CA,2144
685,0,2,male,60.0,1,1,39.0,U,S,Mr,U,29750
686,0,2,male,25.0,1,2,41.5792,U,C,Mr,SCParis,2123
687,0,3,male,14.0,4,1,39.6875,U,S,Mr,U,3101295
688,0,3,male,19.0,0,0,10.1708,U,S,Mr,U,349228
689,0,3,male,18.0,0,0,7.7958,U,S,Mr,U,350036
690,1,1,female,15.0,0,1,211.3375,B,S,Miss,U,24160
691,1,1,male,31.0,1,0,57.0,B,S,Mr,U,17474
692,1,3,female,4.0,0,1,13.4167,U,C,Miss,U,349256
693,1,3,male,29.69911764705882,0,0,56.4958,U,S,Mr,U,1601
694,0,3,male,25.0,0,0,7.225,U,C,Mr,U,2672
695,0,1,male,60.0,0,0,26.55,U,S,Col,U,113800
696,0,2,male,52.0,0,0,13.5,U,S,Mr,U,248731
697,0,3,male,44.0,0,0,8.05,U,S,Mr,U,363592
698,1,3,female,29.69911764705882,0,0,7.7333,U,Q,Miss,U,35852
699,0,1,male,49.0,1,1,110.8833,C,C,Mr,U,17421
700,0,3,male,42.0,0,0,7.65,F,S,Mr,U,348121
701,1,1,female,18.0,1,0,227.525,C,C,Mrs,PC,17757
702,1,1,male,35.0,0,0,26.2875,E,S,Mr,PC,17475
703,0,3,female,18.0,0,1,14.4542,U,C,Miss,U,2691
704,0,3,male,25.0,0,0,7.7417,U,Q,Mr,U,36864
705,0,3,male,26.0,1,0,7.8542,U,S,Mr,U,350025
706,0,2,male,39.0,0,0,26.0,U,S,Mr,U,250655
707,1,2,female,45.0,0,0,13.5,U,S,Mrs,U,223596
708,1,1,male,42.0,0,0,26.2875,E,S,Mr,PC,17476
709,1,1,female,22.0,0,0,151.55,U,S,Miss,U,113781
710,1,3,male,29.69911764705882,1,1,15.2458,U,C,Master,U,2661
711,1,1,female,24.0,0,0,49.5042,C,C,Mlle,PC,17482
712,0,1,male,29.69911764705882,0,0,26.55,C,S,Mr,U,113028
713,1,1,male,48.0,1,0,52.0,C,S,Mr,U,19996
714,0,3,male,29.0,0,0,9.4833,U,S,Mr,U,7545
715,0,2,male,52.0,0,0,13.0,U,S,Mr,U,250647
716,0,3,male,19.0,0,0,7.65,F,S,Mr,U,348124
717,1,1,female,38.0,0,0,227.525,C,C,Miss,PC,17757
718,1,2,female,27.0,0,0,10.5,E,S,Miss,U,34218
719,0,3,male,29.69911764705882,0,0,15.5,U,Q,Mr,U,36568
720,0,3,male,33.0,0,0,7.775,U,S,Mr,U,347062
721,1,2,female,6.0,0,1,33.0,U,S,Miss,U,248727
722,0,3,male,17.0,1,0,7.0542,U,S,Mr,U,350048
723,0,2,male,34.0,0,0,13.0,U,S,Mr,U,12233
724,0,2,male,50.0,0,0,13.0,U,S,Mr,U,250643
725,1,1,male,27.0,1,0,53.1,E,S,Mr,U,113806
726,0,3,male,20.0,0,0,8.6625,U,S,Mr,U,315094
727,1,2,female,30.0,3,0,21.0,U,S,Mrs,U,31027
728,1,3,female,29.69911764705882,0,0,7.7375,U,Q,Miss,U,36866
729,0,2,male,25.0,1,0,26.0,U,S,Mr,U,236853
730,0,3,female,25.0,1,0,7.925,U,S,Miss,STONO,3101271
731,1,1,female,29.0,0,0,211.3375,B,S,Miss,U,24160
732,0,3,male,11.0,0,0,18.7875,U,C,Mr,U,2699
733,0,2,male,29.69911764705882,0,0,0.0,U,S,Mr,U,239855
734,0,2,male,23.0,0,0,13.0,U,S,Mr,U,28425
735,0,2,male,23.0,0,0,13.0,U,S,Mr,U,233639
736,0,3,male,28.5,0,0,16.1,U,S,Mr,U,54636
737,0,3,female,48.0,1,3,34.375,U,S,Mrs,WC,6608
738,1,1,male,35.0,0,0,512.3292,B,C,Mr,PC,17755
739,0,3,male,29.69911764705882,0,0,7.8958,U,S,Mr,U,349201
740,0,3,male,29.69911764705882,0,0,7.8958,U,S,Mr,U,349218
741,1,1,male,29.69911764705882,0,0,30.0,D,S,Mr,U,16988
742,0,1,male,36.0,1,0,78.85,C,S,Mr,U,19877
743,1,1,female,21.0,2,2,262.375,B,C,Miss,PC,17608
744,0,3,male,24.0,1,0,16.1,U,S,Mr,U,376566
745,1,3,male,31.0,0,0,7.925,U,S,Mr,STONO,23101288
746,0,1,male,70.0,1,1,71.0,B,S,Capt,WEP,5735
747,0,3,male,16.0,1,1,20.25,U,S,Mr,CA,2673
748,1,2,female,30.0,0,0,13.0,U,S,Miss,U,250648
749,0,1,male,19.0,1,0,53.1,D,S,Mr,U,113773
750,0,3,male,31.0,0,0,7.75,U,Q,Mr,U,335097
751,1,2,female,4.0,1,1,23.0,U,S,Miss,U,29103
752,1,3,male,6.0,0,1,12.475,E,S,Master,U,392096
753,0,3,male,33.0,0,0,9.5,U,S,Mr,U,345780
754,0,3,male,23.0,0,0,7.8958,U,S,Mr,U,349204
755,1,2,female,48.0,1,2,65.0,U,S,Mrs,U,220845
756,1,2,male,0.67,1,1,14.5,U,S,Master,U,250649
757,0,3,male,28.0,0,0,7.7958,U,S,Mr,U,350042
758,0,2,male,18.0,0,0,11.5,U,S,Mr,U,29108
759,0,3,male,34.0,0,0,8.05,U,S,Mr,U,363294
760,1,1,female,33.0,0,0,86.5,B,S,the,U,110152
761,0,3,male,29.69911764705882,0,0,14.5,U,S,Mr,U,358585
762,0,3,male,41.0,0,0,7.125,U,S,Mr,SOTONO,3101272
763,1,3,male,20.0,0,0,7.2292,U,C,Mr,U,2663
764,1,1,female,36.0,1,2,120.0,B,S,Mrs,U,113760
765,0,3,male,16.0,0,0,7.775,U,S,Mr,U,347074
766,1,1,female,51.0,1,0,77.9583,D,S,Mrs,U,13502
767,0,1,male,29.69911764705882,0,0,39.6,U,C,Dr,U,112379
768,0,3,female,30.5,0,0,7.75,U,Q,Miss,U,364850
769,0,3,male,29.69911764705882,1,0,24.15,U,Q,Mr,U,371110
770,0,3,male,32.0,0,0,8.3625,U,S,Mr,U,8471
771,0,3,male,24.0,0,0,9.5,U,S,Mr,U,345781
772,0,3,male,48.0,0,0,7.8542,U,S,Mr,U,350047
773,0,2,female,57.0,0,0,10.5,E,S,Mrs,SOPP,3
774,0,3,male,29.69911764705882,0,0,7.225,U,C,Mr,U,2674
775,1,2,female,54.0,1,3,23.0,U,S,Mrs,U,29105
776,0,3,male,18.0,0,0,7.75,U,S,Mr,U,347078
777,0,3,male,29.69911764705882,0,0,7.75,F,Q,Mr,U,383121
778,1,3,female,5.0,0,0,12.475,U,S,Miss,U,364516
779,0,3,male,29.69911764705882,0,0,7.7375,U,Q,Mr,U,36865
780,1,1,female,43.0,0,1,211.3375,B,S,Mrs,U,24160
781,1,3,female,13.0,0,0,7.2292,U,C,Miss,U,2687
782,1,1,female,17.0,1,0,57.0,B,S,Mrs,U,17474
783,0,1,male,29.0,0,0,30.0,D,S,Mr,U,113501
784,0,3,male,29.69911764705882,1,2,23.45,U,S,Mr,WC,6607
785,0,3,male,25.0,0,0,7.05,U,S,Mr,SOTONOQ,3101312
786,0,3,male,25.0,0,0,7.25,U,S,Mr,U,374887
787,1,3,female,18.0,0,0,7.4958,U,S,Miss,U,3101265
788,0,3,male,8.0,4,1,29.125,U,Q,Master,U,382652
789,1,3,male,1.0,1,2,20.575,U,S,Master,CA,2315
790,0,1,male,46.0,0,0,79.2,B,C,Mr,PC,17593
791,0,3,male,29.69911764705882,0,0,7.75,U,Q,Mr,U,12460
792,0,2,male,16.0,0,0,26.0,U,S,Mr,U,239865
793,0,3,female,29.69911764705882,8,2,69.55,U,S,Miss,CA,2343
794,0,1,male,29.69911764705882,0,0,30.6958,U,C,Mr,PC,17600
795,0,3,male,25.0,0,0,7.8958,U,S,Mr,U,349203
796,0,2,male,39.0,0,0,13.0,U,S,Mr,U,28213
797,1,1,female,49.0,0,0,25.9292,D,S,Dr,U,17465
798,1,3,female,31.0,0,0,8.6833,U,S,Mrs,U,349244
799,0,3,male,30.0,0,0,7.2292,U,C,Mr,U,2685
