PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,Title,class_ticket,num_ticket
379,0,3,male,20.0,0,0,4.0125,Unknown,C,Mr,,2648
380,0,3,male,19.0,0,0,7.775,Unknown,S,Mr,,347069
381,1,1,female,42.0,0,0,227.525,Unknown,C,Miss,PC,17757
382,1,3,female,1.0,0,2,15.7417,Unknown,C,Miss,,2653
383,0,3,male,32.0,0,0,7.925,Unknown,S,Mr,STONO,23101293
384,1,1,female,35.0,1,0,52.0,Unknown,S,Mrs,,113789
385,0,3,male,29.69911764705882,0,0,7.8958,Unknown,S,Mr,,349227
386,0,2,male,18.0,0,0,73.5,Unknown,S,Mr,SOC,14879
387,0,3,male,1.0,5,2,46.9,Unknown,S,Master,CA,2144
388,1,2,female,36.0,0,0,13.0,Unknown,S,Miss,,27849
389,0,3,male,29.69911764705882,0,0,7.7292,Unknown,Q,Mr,,367655
390,1,2,female,17.0,0,0,12.0,Unknown,C,Miss,SC,1748
391,1,1,male,36.0,1,2,120.0,B96 B98,S,Mr,,113760
392,1,3,male,21.0,0,0,7.7958,Unknown,S,Mr,,350034
393,0,3,male,28.0,2,0,7.925,Unknown,S,Mr,,3101277
394,1,1,female,23.0,1,0,113.275,D36,C,Miss,,35273
395,1,3,female,24.0,0,2,16.7,G6,S,Mrs,PP,9549
396,0,3,male,22.0,0,0,7.7958,Unknown,S,Mr,,350052
397,0,3,female,31.0,0,0,7.8542,Unknown,S,Miss,,350407
398,0,2,male,46.0,0,0,26.0,Unknown,S,Mr,,28403
399,0,2,male,23.0,0,0,10.5,Unknown,S,Dr,,244278
400,1,2,female,28.0,0,0,12.65,Unknown,S,Mrs,,240929
401,1,3,male,39.0,0,0,7.925,Unknown,S,Mr,STONO,23101289
402,0,3,male,26.0,0,0,8.05,Unknown,S,Mr,,341826
403,0,3,female,21.0,1,0,9.825,Unknown,S,Miss,,4137
404,0,3,male,28.0,1,0,15.85,Unknown,S,Mr,STONO,3101279
405,0,3,female,20.0,0,0,8.6625,Unknown,S,Miss,,315096
406,0,2,male,34.0,1,0,21.0,Unknown,S,Mr,,28664
407,0,3,male,51.0,0,0,7.75,Unknown,S,Mr,,347064
408,1,2,male,3.0,1,1,18.75,Unknown,S,Master,,29106
409,0,3,male,21.0,0,0,7.775,Unknown,S,Mr,,312992
410,0,3,female,29.69911764705882,3,1,25.4667,Unknown,S,Miss,,4133
411,0,3,male,29.69911764705882,0,0,7.8958,Unknown,S,Mr,,349222
412,0,3,male,29.69911764705882,0,0,6.8583,Unknown,Q,Mr,,394140
413,1,1,female,33.0,1,0,90.0,C78,Q,Miss,,19928
414,0,2,male,29.69911764705882,0,0,0.0,Unknown,S,Mr,,239853
415,1,3,male,44.0,0,0,7.925,Unknown,S,Mr,STONO,23101269
416,0,3,female,29.69911764705882,0,0,8.05,Unknown,S,Mrs,,343095
417,1,2,female,34.0,1,1,32.5,Unknown,S,Mrs,,28220
418,1,2,female,18.0,0,2,13.0,Unknown,S,Miss,,250652
419,0,2,male,30.0,0,0,13.0,Unknown,S,Mr,,28228
420,0,3,female,10.0,0,2,24.15,Unknown,S,Miss,,345773
421,0,3,male,29.69911764705882,0,0,7.8958,Unknown,C,Mr,,349254
422,0,3,male,21.0,0,0,7.7333,Unknown,Q,Mr,A,13032
423,0,3,male,29.0,0,0,7.875,Unknown,S,Mr,,315082
424,0,3,female,28.0,1,1,14.4,Unknown,S,Mrs,,347080
425,0,3,male,18.0,1,1,20.2125,Unknown,S,Mr,,370129
426,0,3,male,29.69911764705882,0,0,7.25,Unknown,S,Mr,A,34244
427,1,2,female,28.0,1,0,26.0,Unknown,S,Mrs,,2003
428,1,2,female,19.0,0,0,26.0,Unknown,S,Miss,,250655
429,0,3,male,29.69911764705882,0,0,7.75,Unknown,Q,Mr,,364851
430,1,3,male,32.0,0,0,8.05,E10,S,Mr,SOTONOQ,392078
431,1,1,male,28.0,0,0,26.55,C52,S,Mr,,110564
432,1,3,female,29.69911764705882,1,0,16.1,Unknown,S,Mrs,,376564
433,1,2,female,42.0,1,0,26.0,Unknown,S,Mrs,SCAH,3085
434,0,3,male,17.0,0,0,7.125,Unknown,S,Mr,STONO,23101274
435,0,1,male,50.0,1,0,55.9,E44,S,Mr,,13507
436,1,1,female,14.0,1,2,120.0,B96 B98,S,Miss,,113760
437,0,3,female,21.0,2,2,34.375,Unknown,S,Miss,WC,6608
438,1,2,female,24.0,2,3,18.75,Unknown,S,Mrs,,29106
439,0,1,male,64.0,1,4,263.0,C23 C25 C27,S,Mr,,19950
440,0,2,male,31.0,0,0,10.5,Unknown,S,Mr,CA,18723
441,1,2,female,45.0,1,1,26.25,Unknown,S,Mrs,FCC,13529
442,0,3,male,20.0,0,0,9.5,Unknown,S,Mr,,345769
443,0,3,male,25.0,1,0,7.775,Unknown,S,Mr,,347076
444,1,2,female,28.0,0,0,13.0,Unknown,S,Ms,,230434
445,1,3,male,29.69911764705882,0,0,8.1125,Unknown,S,Mr,,65306
446,1,1,male,4.0,0,2,81.8583,A34,S,Master,,33638
447,1,2,female,13.0,0,1,19.5,Unknown,S,Miss,,250644
448,1,1,male,34.0,0,0,26.55,Unknown,S,Mr,,113794
449,1,3,female,5.0,2,1,19.2583,Unknown,C,Miss,,2666
450,1,1,male,52.0,0,0,30.5,C104,S,Major,,113786
451,0,2,male,36.0,1,2,27.75,Unknown,S,Mr,CA,34651
452,0,3,male,29.69911764705882,1,0,19.9667,Unknown,S,Mr,,65303
453,0,1,male,30.0,0,0,27.75,C111,C,Mr,,113051
454,1,1,male,49.0,1,0,89.1042,C92,C,Mr,,17453
455,0,3,male,29.69911764705882,0,0,8.05,Unknown,S,Mr,A,2817
456,1,3,male,29.0,0,0,7.8958,Unknown,C,Mr,,349240
457,0,1,male,65.0,0,0,26.55,E38,S,Mr,,13509
458,1,1,female,29.69911764705882,1,0,51.8625,D21,S,Mrs,,17464
459,1,2,female,50.0,0,0,10.5,Unknown,S,Miss,FCC,13531
460,0,3,male,29.69911764705882,0,0,7.75,Unknown,Q,Mr,,371060
461,1,1,male,48.0,0,0,26.55,E12,S,Mr,,19952
462,0,3,male,34.0,0,0,8.05,Unknown,S,Mr,,364506
463,0,1,male,47.0,0,0,38.5,E63,S,Mr,,111320
464,0,2,male,48.0,0,0,13.0,Unknown,S,Mr,,234360
465,0,3,male,29.69911764705882,0,0,8.05,Unknown,S,Mr,AS,2816
466,0,3,male,38.0,0,0,7.05,Unknown,S,Mr,SOTONOQ,3101306
467,0,2,male,29.69911764705882,0,0,0.0,Unknown,S,Mr,,239853
468,0,1,male,56.0,0,0,26.55,Unknown,S,Mr,,113792
469,0,3,male,29.69911764705882,0,0,7.725,Unknown,Q,Mr,,36209
470,1,3,female,0.75,2,1,19.2583,Unknown,C,Miss,,2666
471,0,3,male,29.69911764705882,0,0,7.25,Unknown,S,Mr,,323592
472,0,3,male,38.0,0,0,8.6625,Unknown,S,Mr,,315089
473,1,2,female,33.0,1,2,27.75,Unknown,S,Mrs,CA,34651
474,1,2,female,23.0,0,0,13.7917,D,C,Mrs,SCAH,541
475,0,3,female,22.0,0,0,9.8375,Unknown,S,Miss,,7553
476,0,1,male,29.69911764705882,0,0,52.0,A14,S,Mr,,110465
477,0,2,male,34.0,1,0,21.0,Unknown,S,Mr,,31027
478,0,3,male,29.0,1,0,7.0458,Unknown,S,Mr,,3460
479,0,3,male,22.0,0,0,7.5208,Unknown,S,Mr,,350060
480,1,3,female,2.0,0,1,12.2875,Unknown,S,Miss,,3101298
481,0,3,male,9.0,5,2,46.9,Unknown,S,Master,CA,2144
482,0,2,male,29.69911764705882,0,0,0.0,Unknown,S,Mr,,239854
483,0,3,male,50.0,0,0,8.05,Unknown,S,Mr,A,3594
484,1,3,female,63.0,0,0,9.5875,Unknown,S,Mrs,,4134
485,1,1,male,25.0,1,0,91.0792,B49,C,Mr,,11967
486,0,3,female,29.69911764705882,3,1,25.4667,Unknown,S,Miss,,4133
487,1,1,female,35.0,1,0,90.0,C93,S,Mrs,,19943
488,0,1,male,58.0,0,0,29.7,B37,C,Mr,,11771
489,0,3,male,30.0,0,0,8.05,Unknown,S,Mr,A,18509
490,1,3,male,9.0,1,1,15.9,Unknown,S,Master,CA,37671
491,0,3,male,29.69911764705882,1,0,19.9667,Unknown,S,Mr,,65304
492,0,3,male,21.0,0,0,7.25,Unknown,S,Mr,SOTONOQ,3101317
493,0,1,male,55.0,0,0,30.5,C30,S,Mr,,113787
494,0,1,male,71.0,0,0,49.5042,Unknown,C,Mr,PC,17609
495,0,3,male,21.0,0,0,8.05,Unknown,S,Mr,A,45380
496,0,3,male,29.69911764705882,0,0,14.4583,Unknown,C,Mr,,2627
497,1,1,female,54.0,1,0,78.2667,D20,C,Miss,,36947
498,0,3,male,29.69911764705882,0,0,15.1,Unknown,S,Mr,CA,6212
499,0,1,female,25.0,1,2,151.55,C22 C26,S,Mrs,,113781
500,0,3,male,24.0,0,0,7.7958,Unknown,S,Mr,,350035
501,0,3,male,17.0,0,0,8.6625,Unknown,S,Mr,,315086
502,0,3,female,21.0,0,0,7.75,Unknown,Q,Miss,,364846
503,0,3,female,29.69911764705882,0,0,7.6292,Unknown,Q,Miss,,330909
504,0,3,female,37.0,0,0,9.5875,Unknown,S,Miss,,4135
505,1,1,female,16.0,0,0,86.5,B79,S,Miss,,110152
506,0,1,male,18.0,1,0,108.9,C65,C,Mr,PC,17758
507,1,2,female,33.0,0,2,26.0,Unknown,S,Mrs,,26360
508,1,1,male,29.69911764705882,0,0,26.55,Unknown,S,Mr,,111427
509,0,3,male,28.0,0,0,22.525,Unknown,S,Mr,C,4001
510,1,3,male,26.0,0,0,56.4958,Unknown,S,Mr,,1601
511,1,3,male,29.0,0,0,7.75,Unknown,Q,Mr,,382651
512,0,3,male,29.69911764705882,0,0,8.05,Unknown,S,Mr,SOTONOQ,3101316
513,1,1,male,36.0,0,0,26.2875,E25,S,Mr,PC,17473
514,1,1,female,54.0,1,0,59.4,Unknown,C,Mrs,PC,17603
515,0,3,male,24.0,0,0,7.4958,Unknown,S,Mr,,349209
516,0,1,male,47.0,0,0,34.0208,D46,S,Mr,,36967
517,1,2,female,34.0,0,0,10.5,F33,S,Mrs,CA,34260
518,0,3,male,29.69911764705882,0,0,24.15,Unknown,Q,Mr,,371110
519,1,2,female,36.0,1,0,26.0,Unknown,S,Mrs,,226875
520,0,3,male,32.0,0,0,7.8958,Unknown,S,Mr,,349242
521,1,1,female,30.0,0,0,93.5,B73,S,Miss,,12749
522,0,3,male,22.0,0,0,7.8958,Unknown,S,Mr,,349252
523,0,3,male,29.69911764705882,0,0,7.225,Unknown,C,Mr,,2624
524,1,1,female,44.0,0,1,57.9792,B18,C,Mrs,,111361
525,0,3,male,29.69911764705882,0,0,7.2292,Unknown,C,Mr,,2700
526,0,3,male,40.5,0,0,7.75,Unknown,Q,Mr,,367232
527,1,2,female,50.0,0,0,10.5,Unknown,S,Miss,WC,14258
528,0,1,male,29.69911764705882,0,0,221.7792,C95,S,Mr,PC,17483
529,0,3,male,39.0,0,0,7.925,Unknown,S,Mr,,3101296
530,0,2,male,23.0,2,1,11.5,Unknown,S,Mr,,29104
531,1,2,female,2.0,1,1,26.0,Unknown,S,Miss,,26360
532,0,3,male,29.69911764705882,0,0,7.2292,Unknown,C,Mr,,2641
533,0,3,male,17.0,1,1,7.2292,Unknown,C,Mr,,2690
534,1,3,female,29.69911764705882,0,2,22.3583,Unknown,C,Mrs,,2668
535,0,3,female,30.0,0,0,8.6625,Unknown,S,Miss,,315084
536,1,2,female,7.0,0,2,26.25,Unknown,S,Miss,FCC,13529
537,0,1,male,45.0,0,0,26.55,B38,S,Major,,113050
538,1,1,female,30.0,0,0,106.425,Unknown,C,Miss,PC,17761
539,0,3,male,29.69911764705882,0,0,14.5,Unknown,S,Mr,,364498
540,1,1,female,22.0,0,2,49.5,B39,C,Miss,,13568
541,1,1,female,36.0,0,2,71.0,B22,S,Miss,WEP,5735
542,0,3,female,9.0,4,2,31.275,Unknown,S,Miss,,347082
543,0,3,female,11.0,4,2,31.275,Unknown,S,Miss,,347082
544,1,2,male,32.0,1,0,26.0,Unknown,S,Mr,,2908
545,0,1,male,50.0,1,0,106.425,C86,C,Mr,PC,17761
546,0,1,male,64.0,0,0,26.0,Unknown,S,Mr,,693
547,1,2,female,19.0,1,0,26.0,Unknown,S,Mrs,,2908
548,1,2,male,29.69911764705882,0,0,13.8625,Unknown,C,Mr,SCPARIS,2146
549,0,3,male,33.0,1,1,20.525,Unknown,S,Mr,,363291
550,1,2,male,8.0,1,1,36.75,Unknown,S,Master,CA,33112
551,1,1,male,17.0,0,2,110.8833,C70,C,Mr,,17421
552,0,2,male,27.0,0,0,26.0,Unknown,S,Mr,,244358
553,0,3,male,29.69911764705882,0,0,7.8292,Unknown,Q,Mr,,330979
554,1,3,male,22.0,0,0,7.225,Unknown,C,Mr,,2620
555,1,3,female,22.0,0,0,7.775,Unknown,S,Miss,,347085
556,0,1,male,62.0,0,0,26.55,Unknown,S,Mr,,113807
557,1,1,female,48.0,1,0,39.6,A16,C,Lady,,11755
558,0,1,male,29.69911764705882,0,0,227.525,Unknown,C,Mr,PC,17757
559,1,1,female,39.0,1,1,79.65,E67,S,Mrs,,110413
560,1,3,female,36.0,1,0,17.4,Unknown,S,Mrs,,345572
561,0,3,male,29.69911764705882,0,0,7.75,Unknown,Q,Mr,,372622
562,0,3,male,40.0,0,0,7.8958,Unknown,S,Mr,,349251
563,0,2,male,28.0,0,0,13.5,Unknown,S,Mr,,218629
564,0,3,male,29.69911764705882,0,0,8.05,Unknown,S,Mr,SOTONOQ,392082
565,0,3,female,29.69911764705882,0,0,8.05,Unknown,S,Miss,SOTONOQ,392087
566,0,3,male,24.0,2,0,24.15,Unknown,S,Mr,A,48871
567,0,3,male,19.0,0,0,7.8958,Unknown,S,Mr,,349205
568,0,3,female,29.0,0,4,21.075,Unknown,S,Mrs,,349909
569,0,3,male,29.69911764705882,0,0,7.2292,Unknown,C,Mr,,2686
570,1,3,male,32.0,0,0,7.8542,Unknown,S,Mr,,350417
571,1,2,male,62.0,0,0,10.5,Unknown,S,Mr,SWPP,752
572,1,1,female,53.0,2,0,51.4792,C101,S,Mrs,,11769
573,1,1,male,36.0,0,0,26.3875,E25,S,Mr,PC,17474
574,1,3,female,29.69911764705882,0,0,7.75,Unknown,Q,Miss,,14312
575,0,3,male,16.0,0,0,8.05,Unknown,S,Mr,A,20589
576,0,3,male,19.0,0,0,14.5,Unknown,S,Mr,,358585
577,1,2,female,34.0,0,0,13.0,Unknown,S,Miss,,243880
578,1,1,female,39.0,1,0,55.9,E44,S,Mrs,,13507
579,0,3,female,29.69911764705882,1,0,14.4583,Unknown,C,Mrs,,2689
580,1,3,male,32.0,0,0,7.925,Unknown,S,Mr,STONO,23101286
581,1,2,female,25.0,1,1,30.0,Unknown,S,Miss,,237789
582,1,1,female,39.0,1,1,110.8833,C68,C,Mrs,,17421
583,0,2,male,54.0,0,0,26.0,Unknown,S,Mr,,28403
584,0,1,male,36.0,0,0,40.125,A10,C,Mr,,13049
585,0,3,male,29.69911764705882,0,0,8.7125,Unknown,C,Mr,,3411
586,1,1,female,18.0,0,2,79.65,E68,S,Miss,,110413
587,0,2,male,47.0,0,0,15.0,Unknown,S,Mr,,237565
588,1,1,male,60.0,1,1,79.2,B41,C,Mr,,13567
589,0,3,male,22.0,0,0,8.05,Unknown,S,Mr,,14973
590,0,3,male,29.69911764705882,0,0,8.05,Unknown,S,Mr,A,3235
591,0,3,male,35.0,0,0,7.125,Unknown,S,Mr,STONO,23101273
592,1,1,female,52.0,1,0,78.2667,D20,C,Mrs,,36947
593,0,3,male,47.0,0,0,7.25,Unknown,S,Mr,A,3902
594,0,3,female,29.69911764705882,0,2,7.75,Unknown,Q,Miss,,364848
595,0,2,male,37.0,1,0,26.0,Unknown,S,Mr,SCAH,29037
596,0,3,male,36.0,1,1,24.15,Unknown,S,Mr,,345773
597,1,2,female,29.69911764705882,0,0,33.0,Unknown,S,Miss,,248727
598,0,3,male,49.0,0,0,0.0,Unknown,S,Mr,LINE,0
599,0,3,male,29.69911764705882,0,0,7.225,Unknown,C,Mr,,2664
600,1,1,male,49.0,1,0,56.9292,A20,C,Sir,PC,17485
601,1,2,female,24.0,2,1,27.0,Unknown,S,Mrs,,243847
602,0,3,male,29.69911764705882,0,0,7.8958,Unknown,S,Mr,,349214
603,0,1,male,29.69911764705882,0,0,42.4,Unknown,S,Mr,,113796
604,0,3,male,44.0,0,0,8.05,Unknown,S,Mr,,364511
605,1,1,male,35.0,0,0,26.55,Unknown,C,Mr,,111426
606,0,3,male,36.0,1,0,15.55,Unknown,S,Mr,,349910
607,0,3,male,30.0,0,0,7.8958,Unknown,S,Mr,,349246
608,1,1,male,27.0,0,0,30.5,Unknown,S,Mr,,113804
609,1,2,female,22.0,1,2,41.5792,Unknown,C,Mrs,SCParis,2123
610,1,1,female,40.0,0,0,153.4625,C125,S,Miss,PC,17582
611,0,3,female,39.0,1,5,31.275,Unknown,S,Mrs,,347082
612,0,3,male,29.69911764705882,0,0,7.05,Unknown,S,Mr,SOTONOQ,3101305
613,1,3,female,29.69911764705882,1,0,15.5,Unknown,Q,Miss,,367230
614,0,3,male,29.69911764705882,0,0,7.75,Unknown,Q,Mr,,370377
615,0,3,male,35.0,0,0,8.05,Unknown,S,Mr,,364512
616,1,2,female,24.0,1,2,65.0,Unknown,S,Miss,,220845
617,0,3,male,34.0,1,1,14.4,Unknown,S,Mr,,347080
618,0,3,female,26.0,1,0,16.1,Unknown,S,Mrs,A,3336
619,1,2,female,4.0,2,1,39.0,F4,S,Miss,,230136
620,0,2,male,26.0,0,0,10.5,Unknown,S,Mr,,31028
621,0,3,male,27.0,1,0,14.4542,Unknown,C,Mr,,2659
622,1,1,male,42.0,1,0,52.5542,D19,S,Mr,,11753
623,1,3,male,20.0,1,1,15.7417,Unknown,C,Mr,,2653
624,0,3,male,21.0,0,0,7.8542,Unknown,S,Mr,,350029
625,0,3,male,21.0,0,0,16.1,Unknown,S,Mr,,54636
626,0,1,male,61.0,0,0,32.3208,D50,S,Mr,,36963
627,0,2,male,57.0,0,0,12.35,Unknown,Q,Rev,,219533
628,1,1,female,21.0,0,0,77.9583,D9,S,Miss,,13502
629,0,3,male,26.0,0,0,7.8958,Unknown,S,Mr,,349224
630,0,3,male,29.69911764705882,0,0,7.7333,Unknown,Q,Mr,,334912
631,1,1,male,80.0,0,0,30.0,A23,S,Mr,,27042
632,0,3,male,51.0,0,0,7.0542,Unknown,S,Mr,,347743
633,1,1,male,32.0,0,0,30.5,B50,C,Dr,,13214
634,0,1,male,29.69911764705882,0,0,0.0,Unknown,S,Mr,,112052
635,0,3,female,9.0,3,2,27.9,Unknown,S,Miss,,347088
636,1,2,female,28.0,0,0,13.0,Unknown,S,Miss,,237668
637,0,3,male,32.0,0,0,7.925,Unknown,S,Mr,STONO,23101292
638,0,2,male,31.0,1,1,26.25,Unknown,S,Mr,CA,31921
639,0,3,female,41.0,0,5,39.6875,Unknown,S,Mrs,,3101295
640,0,3,male,29.69911764705882,1,0,16.1,Unknown,S,Mr,,376564
641,0,3,male,20.0,0,0,7.8542,Unknown,S,Mr,,350050
642,1,1,female,24.0,0,0,69.3,B35,C,Mlle,PC,17477
643,0,3,female,2.0,3,2,27.9,Unknown,S,Miss,,347088
644,1,3,male,29.69911764705882,0,0,56.4958,Unknown,S,Mr,,1601
645,1,3,female,0.75,2,1,19.2583,Unknown,C,Miss,,2666
646,1,1,male,48.0,1,0,76.7292,D33,C,Mr,PC,17572
647,0,3,male,19.0,0,0,7.8958,Unknown,S,Mr,,349231
648,1,1,male,56.0,0,0,35.5,A26,C,Col,,13213
649,0,3,male,29.69911764705882,0,0,7.55,Unknown,S,Mr,SOPP,751
650,1,3,female,23.0,0,0,7.55,Unknown,S,Miss,CA,2314
651,0,3,male,29.69911764705882,0,0,7.8958,Unknown,S,Mr,,349221
652,1,2,female,18.0,0,1,23.0,Unknown,S,Miss,,231919
653,0,3,male,21.0,0,0,8.4333,Unknown,S,Mr,,8475
654,1,3,female,29.69911764705882,0,0,7.8292,Unknown,Q,Miss,,330919
655,0,3,female,18.0,0,0,6.75,Unknown,Q,Miss,,365226
656,0,2,male,24.0,2,0,73.5,Unknown,S,Mr,SOC,14879
657,0,3,male,29.69911764705882,0,0,7.8958,Unknown,S,Mr,,349223
658,0,3,female,32.0,1,1,15.5,Unknown,Q,Mrs,,364849
659,0,2,male,23.0,0,0,13.0,Unknown,S,Mr,,29751
660,0,1,male,58.0,0,2,113.275,D48,C,Mr,,35273
661,1,1,male,50.0,2,0,133.65,Unknown,S,Dr,PC,17611
662,0,3,male,40.0,0,0,7.225,Unknown,C,Mr,,2623
663,0,1,male,47.0,0,0,25.5875,E58,S,Mr,,5727
664,0,3,male,36.0,0,0,7.4958,Unknown,S,Mr,,349210
665,1,3,male,20.0,1,0,7.925,Unknown,S,Mr,STONO,23101285
666,0,2,male,32.0,2,0,73.5,Unknown,S,Mr,SOC,14879
667,0,2,male,25.0,0,0,13.0,Unknown,S,Mr,,234686
668,0,3,male,29.69911764705882,0,0,7.775,Unknown,S,Mr,,312993
669,0,3,male,43.0,0,0,8.05,Unknown,S,Mr,A,3536
670,1,1,female,29.69911764705882,1,0,52.0,C126,S,Mrs,,19996
671,1,2,female,40.0,1,1,39.0,Unknown,S,Mrs,,29750
672,0,1,male,31.0,1,0,52.0,B71,S,Mr,FC,12750
673,0,2,male,70.0,0,0,10.5,Unknown,S,Mr,CA,24580
674,1,2,male,31.0,0,0,13.0,Unknown,S,Mr,,244270
675,0,2,male,29.69911764705882,0,0,0.0,Unknown,S,Mr,,239856
676,0,3,male,18.0,0,0,7.775,Unknown,S,Mr,,349912
677,0,3,male,24.5,0,0,8.05,Unknown,S,Mr,,342826
678,1,3,female,18.0,0,0,9.8417,Unknown,S,Miss,,4138
679,0,3,female,43.0,1,6,46.9,Unknown,S,Mrs,CA,2144
680,1,1,male,36.0,0,1,512.3292,B51 B53 B55,C,Mr,PC,17755
681,0,3,female,29.69911764705882,0,0,8.1375,Unknown,Q,Miss,,330935
682,1,1,male,27.0,0,0,76.7292,D49,C,Mr,PC,17572
683,0,3,male,20.0,0,0,9.225,Unknown,S,Mr,,6563
684,0,3,male,14.0,5,2,46.9,Unknown,S,Mr,CA,2144
685,0,2,male,60.0,1,1,39.0,Unknown,S,Mr,,29750
686,0,2,male,25.0,1,2,41.5792,Unknown,C,Mr,SCParis,2123
687,0,3,male,14.0,4,1,39.6875,Unknown,S,Mr,,3101295
688,0,3,male,19.0,0,0,10.1708,Unknown,S,Mr,,349228
689,0,3,male,18.0,0,0,7.7958,Unknown,S,Mr,,350036
690,1,1,female,15.0,0,1,211.3375,B5,S,Miss,,24160
691,1,1,male,31.0,1,0,57.0,B20,S,Mr,,17474
692,1,3,female,4.0,0,1,13.4167,Unknown,C,Miss,,349256
693,1,3,male,29.69911764705882,0,0,56.4958,Unknown,S,Mr,,1601
694,0,3,male,25.0,0,0,7.225,Unknown,C,Mr,,2672
695,0,1,male,60.0,0,0,26.55,Unknown,S,Col,,113800
696,0,2,male,52.0,0,0,13.5,Unknown,S,Mr,,248731
697,0,3,male,44.0,0,0,8.05,Unknown,S,Mr,,363592
698,1,3,female,29.69911764705882,0,0,7.7333,Unknown,Q,Miss,,35852
699,0,1,male,49.0,1,1,110.8833,C68,C,Mr,,17421
700,0,3,male,42.0,0,0,7.65,F G63,S,Mr,,348121
701,1,1,female,18.0,1,0,227.525,C62 C64,C,Mrs,PC,17757
702,1,1,male,35.0,0,0,26.2875,E24,S,Mr,PC,17475
703,0,3,female,18.0,0,1,14.4542,Unknown,C,Miss,,2691
704,0,3,male,25.0,0,0,7.7417,Unknown,Q,Mr,,36864
705,0,3,male,26.0,1,0,7.8542,Unknown,S,Mr,,350025
706,0,2,male,39.0,0,0,26.0,Unknown,S,Mr,,250655
707,1,2,female,45.0,0,0,13.5,Unknown,S,Mrs,,223596
708,1,1,male,42.0,0,0,26.2875,E24,S,Mr,PC,17476
709,1,1,female,22.0,0,0,151.55,Unknown,S,Miss,,113781
710,1,3,male,29.69911764705882,1,1,15.2458,Unknown,C,Master,,2661
711,1,1,female,24.0,0,0,49.5042,C90,C,Mlle,PC,17482
712,0,1,male,29.69911764705882,0,0,26.55,C124,S,Mr,,113028
713,1,1,male,48.0,1,0,52.0,C126,S,Mr,,19996
714,0,3,male,29.0,0,0,9.4833,Unknown,S,Mr,,7545
715,0,2,male,52.0,0,0,13.0,Unknown,S,Mr,,250647
716,0,3,male,19.0,0,0,7.65,F G73,S,Mr,,348124
717,1,1,female,38.0,0,0,227.525,C45,C,Miss,PC,17757
718,1,2,female,27.0,0,0,10.5,E101,S,Miss,,34218
719,0,3,male,29.69911764705882,0,0,15.5,Unknown,Q,Mr,,36568
720,0,3,male,33.0,0,0,7.775,Unknown,S,Mr,,347062
721,1,2,female,6.0,0,1,33.0,Unknown,S,Miss,,248727
722,0,3,male,17.0,1,0,7.0542,Unknown,S,Mr,,350048
723,0,2,male,34.0,0,0,13.0,Unknown,S,Mr,,12233
724,0,2,male,50.0,0,0,13.0,Unknown,S,Mr,,250643
725,1,1,male,27.0,1,0,53.1,E8,S,Mr,,113806
726,0,3,male,20.0,0,0,8.6625,Unknown,S,Mr,,315094
727,1,2,female,30.0,3,0,21.0,Unknown,S,Mrs,,31027
728,1,3,female,29.69911764705882,0,0,7.7375,Unknown,Q,Miss,,36866
729,0,2,male,25.0,1,0,26.0,Unknown,S,Mr,,236853
730,0,3,female,25.0,1,0,7.925,Unknown,S,Miss,STONO,3101271
731,1,1,female,29.0,0,0,211.3375,B5,S,Miss,,24160
732,0,3,male,11.0,0,0,18.7875,Unknown,C,Mr,,2699
733,0,2,male,29.69911764705882,0,0,0.0,Unknown,S,Mr,,239855
734,0,2,male,23.0,0,0,13.0,Unknown,S,Mr,,28425
735,0,2,male,23.0,0,0,13.0,Unknown,S,Mr,,233639
736,0,3,male,28.5,0,0,16.1,Unknown,S,Mr,,54636
737,0,3,female,48.0,1,3,34.375,Unknown,S,Mrs,WC,6608
738,1,1,male,35.0,0,0,512.3292,B101,C,Mr,PC,17755
739,0,3,male,29.69911764705882,0,0,7.8958,Unknown,S,Mr,,349201
740,0,3,male,29.69911764705882,0,0,7.8958,Unknown,S,Mr,,349218
741,1,1,male,29.69911764705882,0,0,30.0,D45,S,Mr,,16988
742,0,1,male,36.0,1,0,78.85,C46,S,Mr,,19877
743,1,1,female,21.0,2,2,262.375,B57 B59 B63 B66,C,Miss,PC,17608
744,0,3,male,24.0,1,0,16.1,Unknown,S,Mr,,376566
745,1,3,male,31.0,0,0,7.925,Unknown,S,Mr,STONO,23101288
746,0,1,male,70.0,1,1,71.0,B22,S,Capt,WEP,5735
747,0,3,male,16.0,1,1,20.25,Unknown,S,Mr,CA,2673
748,1,2,female,30.0,0,0,13.0,Unknown,S,Miss,,250648
749,0,1,male,19.0,1,0,53.1,D30,S,Mr,,113773
750,0,3,male,31.0,0,0,7.75,Unknown,Q,Mr,,335097
751,1,2,female,4.0,1,1,23.0,Unknown,S,Miss,,29103
752,1,3,male,6.0,0,1,12.475,E121,S,Master,,392096
753,0,3,male,33.0,0,0,9.5,Unknown,S,Mr,,345780
754,0,3,male,23.0,0,0,7.8958,Unknown,S,Mr,,349204
755,1,2,female,48.0,1,2,65.0,Unknown,S,Mrs,,220845
756,1,2,male,0.67,1,1,14.5,Unknown,S,Master,,250649
757,0,3,male,28.0,0,0,7.7958,Unknown,S,Mr,,350042
758,0,2,male,18.0,0,0,11.5,Unknown,S,Mr,,29108
